0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
179,Signet overseas,1.20,Enecon,Wind,Sikar,30-Dec-2004
180,Govindram Sobharam,1.20,Enecon,Wind,Sikar,30-Dec-2004
181,Vikas Agencies,0.60,Enecon,Wind,Sikar,30-Dec-2004
182,Mohangarh Construction,0.60,Enecon,Wind,Sikar,30-Dec-2004
183,"Zaveri & Co. Exports,Mumbai",1.25,Suzlon,Wind,Jaisalmer,30-Mar-2005
184,"Varun Continental Ltd.,Mumbai",2.50,Suzlon,Wind,Jaisalmer,30-Mar-2005
185,"Varun Continental Ltd.,Mumbai",1.25,Suzlon,Wind,Jaisalmer,30-Mar-2005
186,"Delhi Trading Corpn.,Jaipur",1.25,Suzlon,Wind,Jaisalmer,30-Mar-2005
187,"Rishabh ConstructionPvt. Ltd., Rajsamand",1.25,Suzlon,Wind,Jaisalmer,30-Mar-2005
188,Evershine Marbles Pvt.Ltd.,1.25,Suzlon,Wind,Jaisalmer,30-Mar-2005
189,"Shriniwasa RoadlinesPvt. Ltd., Chennai",1.25,Suzlon,Wind,Jaisalmer,30-Mar-2005
190,"Maithan Alloys Ltd.,Kolkata",2.50,Suzlon,Wind,Jaisalmer,30-Mar-2005
191,"Agarwal Roadlines, Surat",1.25,Suzlon,Wind,Jaisalmer,30-Mar-2005
192,"Balkrishna RamkaranGoyal, Indore",1.25,Suzlon,Wind,Jaisalmer,30-Mar-2005
193,"Laxmi Spinning Mills,Bikaner",0.35,Suzlon,Wind,Jaisalmer,31-Mar-2005
