0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4090,Sri Balamurugan Modern Rice Mill,0.35,Udumalpet,Wind,14-Sep-2006
4091,G2 Technology solutions india pvt ltd,0.23,palladam,Wind,14-Sep-2006
4092,Siva Blue Metals,0.45,palladam,Wind,14-Sep-2006
4093,"APSARA POWER INDIA (P) LTD.,",1.25,Tirunelveli,Wind,16-Sep-2006
4094,"SAMBANDAM SPINNING MILLS LTD.,",1.25,Tirunelveli,Wind,16-Sep-2006
4095,LNGS PVT LTD,0.50,COIMBATORE(SOUTH),Wind,18-Sep-2006
4096,THE KCP LIMITED,1.25,Tirunelveli,Wind,18-Sep-2006
4097,M/S. V.G.Wind Energy Private Limited,0.60,Dindugal,Wind,18-Sep-2006
4098,INDOWIND POWER PVT LTD,0.25,Tirunelveli,Wind,19-Sep-2006
4099,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,19-Sep-2006
