0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2540,ARUNACHALA GOUNDER TEXTILE MILLS (P) LTD,0.50,Tirunelveli,Wind,29-Mar-2005
2541,WHITE HOUSE,0.50,Tirunelveli,Wind,29-Mar-2005
2542,"DHARANI TEXTILES (P) LTD.,",0.50,Tirunelveli,Wind,29-Mar-2005
2543,"DHARANI TEXTILES (P) LTD.,",0.50,Tirunelveli,Wind,29-Mar-2005
2544,"DHARANI TEXTILES (P) LTD.,",0.50,Tirunelveli,Wind,29-Mar-2005
2545,"M/s.Krishna Poultry Farm India Pvt, Ltd.",0.45,palladam,Wind,29-Mar-2005
2546,Essential Knit Wears (India) (P) Ltd,0.23,palladam,Wind,29-Mar-2005
2547,Maris Cements Pvt Ltd,1.25,palladam,Wind,29-Mar-2005
2548,Sri Vela Smelters Pvt Ltd,1.25,palladam,Wind,29-Mar-2005
2549,Saks Power P Ltd,0.25,palladam,Wind,29-Mar-2005
