0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7380,M/s.MKP Power Private limited,1.50,Theni,Wind,22-Mar-2011
7381,"M/s. Weld Fuse Pvt Ltd,",1.50,Theni,Wind,22-Mar-2011
7382,R.K.Exports (Karur) P Ltd,1.50,palladam,Wind,22-Mar-2011
7383,NARASUS SPINNING MILLS,1.25,COIMBATORE(SOUTH),Wind,23-Mar-2011
7384,"CITRON ECO POWER (P) LTD.,",0.85,Tirunelveli,Wind,23-Mar-2011
7385,VAAYU (INDIA) POWER CORPORATION (P) LTD.,0.80,Tirunelveli,Wind,23-Mar-2011
7386,"CITRON ECO POWER (P) LTD.,",0.85,Tirunelveli,Wind,23-Mar-2011
7387,"CITRON ECO POWER (P) LTD.,",0.85,Tirunelveli,Wind,23-Mar-2011
7388,"CITRON ECO POWER (P) LTD.,",0.85,Tirunelveli,Wind,23-Mar-2011
7389,"CITRON ECO POWER (P) LTD.,",0.85,Tirunelveli,Wind,23-Mar-2011
