0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2620,RAJALAKSHMI WIND ENERGY LTD,0.68,Udumalpet,Wind,31-Mar-2005
2621,Clean  switch India P. Ltd,0.23,Kanyakumari,Wind,31-Mar-2005
2622,Platinum Energy (Tn),0.75,Udumalpet,Wind,31-Mar-2005
2623,Platinum Energy (Tn),0.75,Udumalpet,Wind,31-Mar-2005
2624,RAJALAKSHMI WIND ENERGY LTD,0.90,Udumalpet,Wind,31-Mar-2005
2625,RAJALAKSHMI WIND ENERGY LTD,1.35,Udumalpet,Wind,31-Mar-2005
2626,Windage Power Company Pvt Ltd,1.65,Udumalpet,Wind,31-Mar-2005
2627,Windage Power Company Pvt Ltd,1.65,Udumalpet,Wind,31-Mar-2005
2628,Windage Power Company Pvt Ltd,1.65,Udumalpet,Wind,31-Mar-2005
2629,Windage Power Company Pvt Ltd,1.65,Udumalpet,Wind,31-Mar-2005
