0,1,2,3,4,5,6
List of Commissioned Small Hydro Power Projects in Uttar Pradesh,,,,,,
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date of Commissioning
1,Nirgajini,5.00,SmallHydro,,Uttar Pradesh,
2,Chitaura,3.00,SmallHydro,,Uttar Pradesh,
3,Salawa,3.00,SmallHydro,,Uttar Pradesh,
4,Bhola,2.70,SmallHydro,,Uttar Pradesh,
5,Belka,3.00,SmallHydro,,Uttar Pradesh,2002-03
6,Babail,3.00,SmallHydro,,Uttar Pradesh,2002-03
7,Sheetla,3.60,SmallHydro,,Uttar Pradesh,2006-07
8,Khara,1.50,SmallHydro,,Uttar Pradesh,30-Apr-19
,TOTAL (MW),24.80,,,,
