0,1,2,3,4,5,6
List of commissioned Biopower projects in Madhya Pradesh,,,,,,
S.No,Project Name,InstalledCapacity(MW),Type,Location,State,CommissioningDate
1,JABALPUR MSW PVT LTD,11.50,Others,,Madhya Pradesh,
2,RAMNIK POWER & ALLOYS PVT LTD,6.00,Others,,Madhya Pradesh,
3,ARYA ENERGY LTD (BIOMASS),12.00,Others,,Madhya Pradesh,
4,SHALIVAHANA CHHINDWARA,15.00,Others,,Madhya Pradesh,
5,SHALIVAHANA_UMARIYA,10.00,Others,,Madhya Pradesh,
6,"SHREE DURGA KHANDSARI(SUGAR) MILLS,MENDRANA",11.00,Others,,Madhya Pradesh,
7,RDMC BIOGAS,1.20,Others,,Madhya Pradesh,
8,ORIENT GREEN,10.00,Others,,Madhya Pradesh,
9,NARMADA SUGAR PVT LTD,30.00,Others,,Madhya Pradesh,
10,MAHAKAUSHAL SUGAR & POWERINDUSTRIES LTD,12.80,Others,,Madhya Pradesh,
11,PRAGYA BIOGAS,1.20,Others,,Madhya Pradesh,
,Total (MW),120.70,,,,
