0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6890,M/s.Shiny Knitwear,0.85,Theni,Wind,22-Sep-2010
6891,Ganesa Textile Mills,0.23,palladam,Wind,22-Sep-2010
6892,Ganesa Textile Mills,0.23,palladam,Wind,22-Sep-2010
6893,Ganesa Textile Mills,0.23,palladam,Wind,22-Sep-2010
6894,Sasi Anand Spinning Mills (India) Pvt Ltd,0.60,palladam,Wind,22-Sep-2010
6895,SRI ANGALAMMAN MILLS,0.25,COIMBATORE(SOUTH),Wind,23-Sep-2010
6896,RAJ ASSOCIATES,0.25,COIMBATORE(SOUTH),Wind,23-Sep-2010
6897,SRI ANGALAMMAN MILLS,0.25,COIMBATORE(SOUTH),Wind,23-Sep-2010
6898,SRI SAI JAYAM WIND ENERGY PLTD,0.25,COIMBATORE(SOUTH),Wind,23-Sep-2010
6899,POOGOTHAI TEXTILES MILLS,0.23,COIMBATORE(SOUTH),Wind,23-Sep-2010
