0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Swastik Construction Services,0.80,Wind,Gadag,Karnataka,31-Mar-2011,
SVE Castings (P) Limited,1.50,Wind,Raichur,Karnataka,31-Mar-2011,
Kuminex Minerlas Private Limited,1.50,Wind,Koppal,Karnataka,31-Mar-2011,
Avon Cycles Ltd,1.50,Wind,Raichur,Karnataka,31-Mar-2011,
Kuminex Minerlas Private Limited,1.50,Wind,Koppal,Karnataka,31-Mar-2011,
Sterling Agro Industries Limited,2.50,Wind,Shimoga,Karnataka,31-Mar-2011,
Mantri Homes,3.00,Wind,Shimoga,Karnataka,31-Mar-2011,
Rajastham Gum (P) Limited,1.50,Wind,Shimoga,Karnataka,31-Mar-2011,
Kalleshwari Refinary (P) Limited,1.50,Wind,Shimoga,Karnataka,31-Mar-2011,
M.R.Pasalkar,1.25,Wind,Shimoga,Karnataka,31-Mar-2011,
Rajastham Gum (P) Limited,1.25,Wind,Shimoga,Karnataka,31-Mar-2011,
