0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1040,RANGANATHAR ASSOCIATES LLP,0.60,Tirunelveli,Wind,11-Jun-2001
1041,MAPLE RENEWABLE POWER(PVT) LTD,0.23,palladam,Wind,26-Jun-2001
1042,PRATHAYANI WIND FARM PVT.LTD.,0.23,palladam,Wind,26-Jun-2001
1043,PRATHAYANI WIND FARM PVT.LTD.,0.23,palladam,Wind,26-Jun-2001
1044,SRI HARIPRASATH TEXTILES PVT LTD,0.35,palladam,Wind,27-Jun-2001
1045,VELATHAL WIND FARMS PVT LTD,0.35,palladam,Wind,27-Jun-2001
1046,"DHANSAR ENERGY (P) LTD.,",0.75,Tirunelveli,Wind,2-Aug-2001
1047,SOLO POWER ENERGY LLP,0.70,palladam,Wind,1-Sep-2001
1048,JAYAKRISHNA FLOUR MILLS (P) LTD,0.23,Tirunelveli,Wind,14-Sep-2001
1049,AGNI STEELS PRIVATE LIMITED,0.75,Tirunelveli,Wind,25-Sep-2001
