0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7290,Karphagham Tex,0.60,palladam,Wind,14-Feb-2011
7291,SIVASUBRAMANIA TEXTILES,0.50,palladam,Wind,14-Feb-2011
7292,Prachidhi Spinners (P) Ltd,0.60,palladam,Wind,21-Feb-2011
7293,"RIDDHI SIDDHI GLUCO BIOLS LTD.,",0.75,Tirunelveli,Wind,24-Feb-2011
7294,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,24-Feb-2011
7295,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,24-Feb-2011
7296,SHEELA CLINIC,1.25,COIMBATORE(SOUTH),Wind,25-Feb-2011
7297,Sengunthar Mills (P) Ltd,1.50,palladam,Wind,25-Feb-2011
7298,RASI g Energy (P) Ltd,1.50,palladam,Wind,25-Feb-2011
7299,RASI g Energy (P) Ltd,1.50,palladam,Wind,25-Feb-2011
