0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
380,G.K.WIND ENERGY,0.50,Tirunelveli,Wind,21-Jun-1995
381,Sarmangal Synthetics Pvt. Ltd.,3.00,Udumalpet,Wind,21-Jul-1995
382,RSM AUTOKAST LTD,0.75,palladam,Wind,27-Jul-1995
383,Roots Industries India Ltd.,0.25,Udumalpet,Wind,7-Aug-1995
384,TABLETD(INDIA) LTD,0.23,COIMBATORE(SOUTH),Wind,10-Aug-1995
385,SHIVA TEXYARN LTD,0.45,palladam,Wind,23-Aug-1995
386,SHIVA TEXYARN LTD,0.68,palladam,Wind,23-Aug-1995
387,Shiva Distilleries Ltd,0.45,Udumalpet,Wind,24-Aug-1995
388,Shiva Distilleries Ltd,0.23,Udumalpet,Wind,24-Aug-1995
389,Shiva Distilleries Ltd,0.45,Udumalpet,Wind,24-Aug-1995
