0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Indo Wind Energy Ltd,0.40,Wind,Gadag,Karnataka,31-Mar-1998,
Indo Wind Energy Ltd,0.23,Wind,Gadag,Karnataka,11-Sep-1998,
Indo Wind Energy Ltd,0.23,Wind,Gadag,Karnataka,18-Sep-1998,
Indo Wind Energy Ltd,0.40,Wind,Gadag,Karnataka,26-Nov-1998,
Indo Wind Energy Ltd,0.40,Wind,Gadag,Karnataka,10-Dec-1998,
Indo Wind Energy Ltd.,0.40,Wind,Gadag,Karnataka,27-May-1999,
BSES  Limited,7.59,Wind,Chitradurga,Karnataka,30-Sep-1999,
ICICI Bank  Ltd.,0.50,Wind,Belgaum,Karnataka,13-Mar-2000,
Goetze (India) Financial Services Ltd,9.60,Wind,Chitradurga,Karnataka,31-Mar-2000,
"Nuzveedu Seeds Limited,",3.75,Wind,Davangere,Karnataka,31-Mar-2001,
Topaz Investments Pvt. Ltd( NowGhodawat Realty Private Limited),1.20,Wind,Chitradurga,Karnataka,17-Jul-2001,
