0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity (MW),Type,Location (District),State,Commissioned Date
28,Amrit Energy Pvt. Ltd,5.00,Solar,Bhilwara,Rajasthan,2-Feb-2012
29,Finehope AlliedEngineering Pvt. Ltd,5.00,Solar,Jaisalmer,Rajasthan,7-Feb-2012
30,Greentech Power Pvt Ltd,5.00,Solar,Bikaner,Rajasthan,8-Feb-2012
31,Newton Solar (P) Ltd,5.00,Solar,Jaisalmer,Rajasthan,9-Feb-2012
32,Nav Bharat Buildcon Pvt.Ltd.,1.00,Solar,Churu,Rajasthan,10-Feb-2012
33,DDE Renewable EnergyPvt Ltd,5.00,Solar,Jaisalmer,Rajasthan,14-Feb-2012
34,Rays Power Pvt. Ltd.,1.00,Solar,Jaisalmer,Rajasthan,14-Feb-2012
35,Alex Spectrum Radiations(P) Limited,5.00,Solar,Bikaner,Rajasthan,21-Feb-2012
36,Sun Edision Energy IndiaPvt. Ltd.,1.00,Solar,Sirohi,Rajasthan,10-Mar-2012
37,Vivek Pharmachem(India) Ltd.,1.00,Solar,Barmer,Rajasthan,11-Mar-2012
