0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2450,Hindustan Spinners,0.75,Udumalpet,Wind,26-Mar-2005
2451,"Hindustan Textiles ""B"" Unit",0.75,Udumalpet,Wind,26-Mar-2005
2452,Hindustan Textiles,0.75,Udumalpet,Wind,26-Mar-2005
2453,Flexilis (P) Ltd,0.75,Udumalpet,Wind,26-Mar-2005
2454,Lakshmi Energy And Environment Designs Ltd,0.75,Udumalpet,Wind,26-Mar-2005
2455,CRYSTAL WIND ENERGY PVT LTD,1.25,COIMBATORE(SOUTH),Wind,26-Mar-2005
2456,Harshni Textiles  Ltd,1.25,COIMBATORE(SOUTH),Wind,26-Mar-2005
2457,GAJANANTHA GREEN ENERGY,1.25,COIMBATORE(SOUTH),Wind,26-Mar-2005
2458,M/s.Sri Nandha Paper and board,0.23,Udumalpet,Wind,26-Mar-2005
2459,Vijaya Ram Wind Energy Pvt Ltd,0.23,Udumalpet,Wind,26-Mar-2005
