0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6330,"KIDSTUFF PROMOS & EVENTS (P) LTD.,",0.23,Tirunelveli,Wind,27-Mar-2010
6331,PARIYUR AMMAN LOGISTICS,0.23,Tirunelveli,Wind,27-Mar-2010
6332,Sagar Energy & Co,0.23,Udumalpet,Wind,27-Mar-2010
6333,Sagar Energy & Co,0.23,Udumalpet,Wind,27-Mar-2010
6334,K.V.Ramana Shetty,1.65,Udumalpet,Wind,27-Mar-2010
6335,Sri Balaji & Co,1.65,Udumalpet,Wind,27-Mar-2010
6336,"KIKANI EXPORTS (P) LTD.,",1.25,Tirunelveli,Wind,27-Mar-2010
6337,M/S.Nila Sea Foods,1.65,Theni,Wind,27-Mar-2010
6338,Ganesa Textile Mills,0.23,palladam,Wind,27-Mar-2010
6339,Ganesa Textile Mills,0.23,palladam,Wind,27-Mar-2010
