0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
584,IL&FS EnergyDevelopment Company,12.00,Enercon,Wind,Jaisalmer,24-Sep-2010
585,IL&FS EnergyDevelopment Company,0.80,Enercon,Wind,Jaisalmer,25-Sep-2010
586,IL&FS EnergyDevelopment Company,16.00,Enercon,Wind,Jaisalmer,30-Sep-2010
587,Vish Wind InfrastructureLLP,4.00,Enercon,Wind,Jaisalmer,30-Sep-2010
588,Vish Wind InfrastructureLLP,11.20,Enercon,Wind,Jodhpur,30-Sep-2010
589,Metallizing EquipmentCo. Pvt. Ltd,0.60,Suzlon,Wind,Jaisalmer,30-Oct-2010
590,Bansal Oil Mill Limited,0.60,Suzlon,Wind,Jaisalmer,30-Oct-2010
591,Village Impex Inc,0.60,Suzlon,Wind,Jaisalmer,30-Oct-2010
592,Gangaur Exports Pvt. Ltd,0.60,Suzlon,Wind,Jaisalmer,31-Oct-2010
593,Chamber ConstructionPvt. Ltd,3.75,Suzlon,Wind,Jaisalmer,30-Oct-2010
594,HPCL,1.50,Suzlon,Wind,Jaisalmer,13-Nov-2010
595,HPCL,4.50,Suzlon,Wind,Jaisalmer,13-Nov-2010
596,Sankalp International,0.60,Suzlon,Wind,Jaisalmer,14-Nov-2010
597,Vish Wind InfrastructureLLP,1.60,Enercon,Wind,Jodhpur,17-Nov-2010
598,Western Drugs limited,0.60,Suzlon,Wind,Jaisalmer,4-Dec-2010
