0,1,2,3,4,5,6
,List of Commissioned Small Hydro Projects in Andhra Pradesh,,,,,
S.NO,Name of Plant,InstalledCapacity(MW),Type,Location (District),State,Date of Commissioning
39,M/s. Sardar Power Ltd,2.00,Small Hydro,Vizianagar,Andhra Pradesh,30-Jun-1905
1,M/s. Deccan Cement Limited,3.70,Small Hydro,Guntur,Andhra Pradesh,28-Feb-1996
2,M/s. Dhanalakshmi Cotton & RiceMills Limited,2.00,Small Hydro,Guntur,Andhra Pradesh,24-Nov-1997
3,M/s. Sugar Power Limited,4.30,Small Hydro,Guntur,Andhra Pradesh,27-Nov-1997
4,M/S. KCP Limited,1.50,Small Hydro,Guntur,Andhra Pradesh,14-Mar-1998
5,M/S. Rayalaseema Power ProjectsLimited,3.00,Small Hydro,Guntur,Andhra Pradesh,21-Nov-1998
6,M/s. SKJ Power Limited,1.50,Small Hydro,Prakasam,Andhra Pradesh,27-Jan-1999
7,M/s. Sugar Power Limited,4.00,Small Hydro,Kunool,Andhra Pradesh,7-Sep-1998
8,M/s. Trident Power Corpoation,2.00,Small Hydro,Guntur,Andhra Pradesh,13-Oct-1999
9,M/s. Trident Power Corpoation,2.00,Small Hydro,Prakasam,Andhra Pradesh,26-Aug-1999
10,M/s. Trident Power Corpoation,3.00,Small Hydro,Guntur,Andhra Pradesh,28-Feb-2001
