0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1760,Salzer Electronics Ltd,0.50,Udumalpet,Wind,12-Jul-2004
1761,"FAIRDEAL SUPPLIES  LTD.,",0.32,Tirunelveli,Wind,12-Jul-2004
1762,Rohini Textile Industry PVT Ltd,1.00,palladam,Wind,12-Jul-2004
1763,Gamma Green Power (P) Ltd,0.75,Udumalpet,Wind,14-Jul-2004
1764,Gamma Green Power (P) Ltd,0.75,Udumalpet,Wind,14-Jul-2004
1765,Amaravathi Dyers,0.75,Udumalpet,Wind,14-Jul-2004
1766,"VERSION SOFTWARE SOLUTIONS PVT LTD.,",0.75,Tirunelveli,Wind,14-Jul-2004
1767,Atlas Wind Farms Pvt Ltd,0.75,Udumalpet,Wind,15-Jul-2004
1768,Hindustan Cotton Spinning  Mills,0.50,Udumalpet,Wind,17-Jul-2004
1769,"ARUN TEXTILES (P) LTD.,",0.60,Tirunelveli,Wind,17-Jul-2004
