0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7590,M/s. Shiny Knitwear,0.85,Theni,Wind,31-Mar-2011
7591,M/S.Naga Limitted,0.85,Theni,Wind,31-Mar-2011
7592,M/s.Chambala Tea Factory Pvt Ltd,0.85,Theni,Wind,31-Mar-2011
7593,"B.R.T.SPINNERS (P) LTD.,",1.50,Tirunelveli,Wind,31-Mar-2011
7594,"EAGLE WIND ENERGY (P) LTD.,",1.50,Tirunelveli,Wind,31-Mar-2011
7595,"ARMSTRONG POWER SYSTEMS P LTD.,",1.50,Tirunelveli,Wind,31-Mar-2011
7596,"EAGLE EARTH MOVERS (P) LTD.,",1.50,Tirunelveli,Wind,31-Mar-2011
7597,SRI VENKATACHALAPATHY SPINN.MILLS (P)LTD,0.60,Tirunelveli,Wind,31-Mar-2011
7598,SOMANUR KALPANA COTTON INDIA PVT LTD,0.60,Tirunelveli,Wind,31-Mar-2011
7599,"KAS INDUSTRIES INDIA LTD.,",0.60,Tirunelveli,Wind,31-Mar-2011
