0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9690,Kadaieswari Crusher Unit,0.75,Tirunelveli,Wind,30-Mar-2019
9691,/s.Shree Malaiamman Energy India Private Limit,d2.10,Tirunelveli,Wind,30-Mar-2019
9692,M/s. BBK Shoes,2.10,Tirunelveli,Wind,30-Mar-2019
9693,M/s. BBK Shoes,2.10,Tirunelveli,Wind,30-Mar-2019
9694,M/s. BBK Shoes,2.10,Tirunelveli,Wind,30-Mar-2019
9695,M/s.Saravana Polythreads (P) ltd,0.23,Tirunelveli,Wind,30-Mar-2019
9696,PALLAVA SPINNING MILLS PVT LTD,2.00,palladam,Wind,31-Mar-2019
9697,PANDIAN TEXTILE MILLS PVT LTD,2.00,palladam,Wind,31-Mar-2019
9698,CHOLA TEXTILE PVT LTD,2.00,palladam,Wind,31-Mar-2019
9699,Vijayanth Developers (P) Ltd,2.00,palladam,Wind,31-Mar-2019
