0,1,2,3,4,5,6
List of Commissioned Solar Power Projects in Jharkahnd,,,,,,
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date of Commissioning
1,M/s. PCS Primier Energy Pvt Ltd,2.00,Solar,,Jharkhand,1-Dec-2011
2,M/s. Primier Solar System Pvt Ltd,2.00,Solar,,Jharkhand,1-Dec-2011
3,M/s. Enertech Engg Pvt Ltd,2.00,Solar,,Jharkhand,1-Dec-2011
4,M/s. Kijalk Infrastructure Pvt Ltd,2.00,Solar,,Jharkhand,1-Dec-2011
5,M/s. New Era Enviro Ventures PvtLtd,2.00,Solar,,Jharkhand,1-Dec-2011
6,M/s.KVR Construction Limited,2.00,Solar,,Jharkhand,1-Dec-2011
7,M/s.AKR Construction Limited,2.00,Solar,,Jharkhand,1-Dec-2011
8,M/s. Saimeg Infrastructure Pvt Ltd,2.00,Solar,,Jharkhand,1-Dec-2011
9,M/s. Tata Power Trading CompanyLtd,3.00,Solar,,Jharkhand,1-May-2017
10,Jharkhand Renewable EnergyDevelopment Agency,12.89,Solar,,Jharkhand,1-Nov-2018
11,Jharkhand Renewable EnergyDevelopment Agency,0.46,Solar,,Jharkhand,1-May-2018
12,Jharkhand Renewable EnergyDevelopment Agency,0.13,Solar,,Jharkhand,1-Feb-2019
,Total (MW),32.48,,,,
