0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Nuziveedu Seeds Ltd,6.00,Wind,Chitradurga,Karnataka,21-Jan-2010,
CLP Wind Farms (India) Pvt Ltd,18.40,Wind,Belgaum,Karnataka,4-Mar-2010,
Technical Associates Ltd,1.50,Wind,Hassan,Karnataka,25-Mar-2010,
Friends Salt Works & AlliedIndustries,4.50,Wind,Hassan,Karnataka,25-Mar-2010,
Bright Packaging Pvt Ltd,1.25,Wind,Shimoga,Karnataka,27-Mar-2010,
H.G.Rangan Goud (phase-II),1.25,Wind,Shimoga,Karnataka,27-Mar-2010,
Abhishek Exports India Pvt Ltd,2.50,Wind,Davangere,Karnataka,29-Mar-2010,
H.G.Rangan Goud (phase-I),1.25,Wind,Davangere,Karnataka,29-Mar-2010,
Mac Charles (India)Ltd,2.10,Wind,Bellary,Karnataka,30-Mar-2010,
Scotts Garments Ltd,2.10,Wind,Bellary,Karnataka,30-Mar-2010,
Palogix Infrastructure Pvt Ltd,1.50,Wind,Hassan,Karnataka,31-Mar-2010,
