0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity (MW),Type,Location (District),State,Commissioned Date
247,Janardan Wind EnergyPrivate Ltd,10.00,Solar,Jodhpur,Rajasthan,18-Apr-2017
248,Blow Packaging (India)Pvt. Ltd.,2.00,Solar,Bikaner,Rajasthan,19-Apr-2017
249,TirupatiMicrotech Pvt.Ltd.,1.00,Solar,Bikaner,Rajasthan,19-Apr-2017
250,Yarrow InfrastructureLimited,20.00,Solar,Jodhpur,Rajasthan,25-Apr-2017
251,Maharashtra SeamlessPvt.Ltd.,10.00,Solar,Jodhpur,Rajasthan,6-May-2017
252,Maharashtra SeamlessPvt.Ltd.,10.00,Solar,Jodhpur,Rajasthan,6-May-2017
253,M/s RadhamohanBuilders Pvt. Limited,1.00,Solar,Bikaner,Rajasthan,12-May-2017
254,Solar Direct Energy IndiaPrivate Limited Part-I,50.00,Solar,Jodhpur,Rajasthan,1-Jun-2017
255,Solar Direct Energy IndiaPrivate Limited Part-II,40.00,Solar,Jodhpur,Rajasthan,11-Jun-2017
