0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4020,Nagamalai Textiles India P LTD,0.25,palladam,Wind,15-Jul-2006
4021,V.V.MINERAL,1.25,Tirunelveli,Wind,17-Jul-2006
4022,"MOD FORGE (P) LTD.,",0.75,Tirunelveli,Wind,19-Jul-2006
4023,M/s  Intech Systems Chennai Pvt LTD,0.50,Tirunelveli,Wind,19-Jul-2006
4024,Lotus Clean Power Venture Pvt Ltd,1.65,Udumalpet,Wind,20-Jul-2006
4025,Westerlies Wind Power Pvt Ltd,0.25,palladam,Wind,20-Jul-2006
4026,Westerlies Wind Power Pvt Ltd,0.25,palladam,Wind,20-Jul-2006
4027,"VINDHYA SPINNING MILLS (P) LTD.,",0.50,Tirunelveli,Wind,21-Jul-2006
4028,"AVANEETHA TEXTILES (P) LTD.,",0.75,Tirunelveli,Wind,24-Jul-2006
4029,"ARVIND GREEN INFRA (P) LTD.,",1.25,Tirunelveli,Wind,26-Jul-2006
