0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3620,Shreya Power Farm India Pvt Ltd,0.25,palladam,Wind,28-Mar-2006
3621,Fab Colours,0.23,palladam,Wind,28-Mar-2006
3622,Sakthi Murugan Roller Flour Mills Ltd,0.50,palladam,Wind,28-Mar-2006
3623,Venus Wind Mills,0.25,palladam,Wind,28-Mar-2006
3624,Shri Vishnu Perumaal Spin Yarn Ltd,0.25,palladam,Wind,28-Mar-2006
3625,Fab Colours,0.23,palladam,Wind,28-Mar-2006
3626,Shendhur Alloys Foundry,0.45,palladam,Wind,28-Mar-2006
3627,P.K.P.PROCESSORS,0.25,palladam,Wind,28-Mar-2006
3628,SRI VEDHA MILLS PVT LTD,0.25,palladam,Wind,28-Mar-2006
3629,"MAPLE RENEWABLE POWER (P) LTD.,",1.25,Tirunelveli,Wind,29-Mar-2006
