0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1390,"EMERALD JEWEL INDUSTRY INDIA LTD.,",0.75,Tirunelveli,Wind,30-Sep-2003
1391,NARASUS SPINNING MILLS,0.60,Tirunelveli,Wind,30-Sep-2003
1392,"PALLAVA TEXTILES P LTD.,",0.75,Tirunelveli,Wind,30-Sep-2003
1393,SAM TURBO INDUSTRY  PVT LIMITED,0.75,Tirunelveli,Wind,30-Sep-2003
1394,Sri Velayudhaswamy Spinning Mills (P) Ltd,0.75,Udumalpet,Wind,30-Sep-2003
1395,Sri Matha Spinning Mills (P) Ltd,5.25,Udumalpet,Wind,30-Sep-2003
1396,Prabhu Spinning Mills Pvt Ltd,1.50,Udumalpet,Wind,30-Sep-2003
1397,Prabhu Spinning Mills Pvt Ltd,0.75,Udumalpet,Wind,30-Sep-2003
1398,Adisankara Spinning Mills (P) Ltd,0.75,Udumalpet,Wind,30-Sep-2003
1399,SRG Apparels (P) Ltd,0.23,Udumalpet,Wind,30-Sep-2003
