0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8590,NILA SEA FOODS EXPORTS,1.25,COIMBATORE(SOUTH),Wind,22-Mar-2012
8591,"LUCKY YARNTEX INDIA (P) LTD.,",0.25,Tirunelveli,Wind,22-Mar-2012
8592,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,22-Mar-2012
8593,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,22-Mar-2012
8594,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,22-Mar-2012
8595,Sasi anand spinning mills india Pvt. Ltd.,0.85,Udumalpet,Wind,24-Mar-2012
8596,Pan India Impex,0.85,Udumalpet,Wind,24-Mar-2012
8597,Jupiter Knitting Company,0.85,Udumalpet,Wind,24-Mar-2012
8598,"INDUSTRIAL MINERAL CO.,",2.10,Tirunelveli,Wind,24-Mar-2012
8599,Maris Cements (P) Ltd,1.25,palladam,Wind,24-Mar-2012
