0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1430,"CHOLA SPINNING MILLS (P) LTD.,",0.50,Tirunelveli,Wind,12-Jan-2004
1431,"PALLAVA TEXTILES P LTD.,",0.75,Tirunelveli,Wind,14-Jan-2004
1432,Poomex Clothing Company,0.50,Udumalpet,Wind,14-Jan-2004
1433,Synthite Industries Ltd,0.50,Udumalpet,Wind,14-Jan-2004
1434,Poomex Clothing Company,0.50,Udumalpet,Wind,14-Jan-2004
1435,MURUGAN TEXTILES,1.25,Tirunelveli,Wind,20-Jan-2004
1436,MURUGAN TEXTILES,1.25,Tirunelveli,Wind,20-Jan-2004
1437,"ARASAN NATURAL ENERGIES LTD.,",1.25,Tirunelveli,Wind,20-Jan-2004
1438,JaI Hind Wire Rod Mills Ltd,0.23,Kanyakumari,Wind,22-Jan-2004
1439,Jai Hind Wire Rod mills Ltd,0.23,Kanyakumari,Wind,22-Jan-2004
