0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7400,SABARI FARMS,0.25,COIMBATORE(SOUTH),Wind,24-Mar-2011
7401,SWANI CORPORATION,0.23,Tirunelveli,Wind,24-Mar-2011
7402,RMP FARMS,0.25,palladam,Wind,24-Mar-2011
7403,"BASANT WIND FARMS (P) LTD.,",0.80,Tirunelveli,Wind,25-Mar-2011
7404,"MUTHOOT FINCORP LTD.,",1.50,Tirunelveli,Wind,25-Mar-2011
7405,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,25-Mar-2011
7406,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,25-Mar-2011
7407,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,25-Mar-2011
7408,"VST SPINTEX (INDIA) P LTD.,",0.25,Tirunelveli,Wind,25-Mar-2011
7409,RAJU AND CO WEF,1.50,Tirunelveli,Wind,25-Mar-2011
