0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7490,M/s.Premier mills Pvt Ltd,1.50,Theni,Wind,29-Mar-2011
7491,CITRON ECO POWER PVT LTD,0.85,Tuticorin,Wind,29-Mar-2011
7492,Sam Turbo Industry Pvt.Ltd,0.85,palladam,Wind,29-Mar-2011
7493,/s.Sree Lakshmi Venkateswara Spinning Mills P,td1.25,palladam,Wind,29-Mar-2011
7494,Greenland Paper Mills Ltd,1.25,palladam,Wind,29-Mar-2011
7495,GMP Weaving Mills Private Ltd,1.25,palladam,Wind,29-Mar-2011
7496,Nala Hotels (P) Ltd,0.25,palladam,Wind,29-Mar-2011
7497,Matspin India Pvt. Ltd.,0.85,palladam,Wind,29-Mar-2011
7498,Chiranjilal Spinners Pvt. Ltd.,0.85,palladam,Wind,29-Mar-2011
7499,S. Kumar,0.85,palladam,Wind,29-Mar-2011
