0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9470,HINDUSTAN HARDWARES,2.00,Tuticorin,Wind,27-Mar-2018
9471,KRISHNA GREEN TECH PVT. LTD.,2.00,Tuticorin,Wind,27-Mar-2018
9472,V.V.MINERAL,0.60,Tirunelveli,Wind,27-Mar-2018
9473,K.RAMAKRISHNAN CLEAN ENERGY.PVT LTD,2.00,Tuticorin,Wind,27-Mar-2018
9474,RAINBOW WIND TECH PRIVATE LTD,2.00,Tuticorin,Wind,27-Mar-2018
9475,POONGODHAI TEXTILE MILLS,2.00,Tuticorin,Wind,27-Mar-2018
9476,VINDHYA SPINNING MILLS (P) LTD,2.00,Tuticorin,Wind,27-Mar-2018
9477,RAINBOW WIND TECH PRIVATE LTD,2.00,Tuticorin,Wind,27-Mar-2018
947G8,RUVAYURAPPAN TEXTILES (PVT) LIMITED 'B' U,IT2.00,Tuticorin,Wind,27-Mar-2018
9479,KHIVRAJ MOTORS PRIVATE LTD,2.00,Tuticorin,Wind,27-Mar-2018
