0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7370,M/s. Gangadhara Rao,1.50,Theni,Wind,22-Mar-2011
7371,VAAYU (INDIA) POWER CORPORATION (P) LTD.,0.80,Tirunelveli,Wind,22-Mar-2011
7372,"LAMBODHARA TEXTILES LTD.,",1.25,Tirunelveli,Wind,22-Mar-2011
7373,"WOODBRIAR ESTATE LTD.,",1.25,Tirunelveli,Wind,22-Mar-2011
7374,"WOODBRIAR ESTATE LTD.,",1.25,Tirunelveli,Wind,22-Mar-2011
7375,"K.RAMAKRISHNAN CLEAN ENERGY (P) LTD.,",1.25,Tirunelveli,Wind,22-Mar-2011
7376,"BALAJI ENTERPRISES (PONDY) (P) LTD.,",0.25,Tirunelveli,Wind,22-Mar-2011
7377,"AYYAN FIRE WORKS FACTORY (P) LTD.,",0.25,Tirunelveli,Wind,22-Mar-2011
7378,"AYYAN FIRE WORKS FACTORY (P) LTD.,",0.25,Tirunelveli,Wind,22-Mar-2011
7379,M/s.MKP Power Private limited,1.50,Theni,Wind,22-Mar-2011
