0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5410,"NETWORK CLOTHING COMPANY (P) LTD.,",0.60,Tirunelveli,Wind,27-Sep-2008
5411,"PATTARA POWER PROJECTS (P) LTD.,",0.60,Tirunelveli,Wind,27-Sep-2008
5412,"NETWORK CLOTHING COMPANY (P) LTD.,",0.60,Tirunelveli,Wind,27-Sep-2008
5413,MAHARAJA THEME PARK AND RESORTS,0.25,palladam,Wind,27-Sep-2008
5414,Sri Kannika Parameswari Store,0.60,palladam,Wind,27-Sep-2008
5415,AVT Natural Products Ltd,0.60,palladam,Wind,27-Sep-2008
5416,Gupta Enterprises,1.25,palladam,Wind,27-Sep-2008
5417,MAHARAJA THEME PARK AND RESORTS LTD,0.25,palladam,Wind,27-Sep-2008
5418,Associated Autotex Ancillaries (P) Ltd,0.80,Dindugal,Wind,27-Sep-2008
5419,Tulip Renewable power Tech Pvt Ltd,1.50,COIMBATORE(SOUTH),Wind,28-Sep-2008
