0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4210,RI VENKATESWARA COTTON YARN MILLS(SALE,0.23,Tirunelveli,Wind,29-Sep-2006
4211,"ENERGY SPIN (P) LTD.,",0.23,Tirunelveli,Wind,29-Sep-2006
4212,"OPULENT GREEN ENERGY PVT LTD.,",0.75,Tirunelveli,Wind,29-Sep-2006
4213,"MANO INFRASTRUCTURE LLP.,",0.25,Tirunelveli,Wind,29-Sep-2006
4214,"MANO INFRASTRUCTURE LLP.,",0.25,Tirunelveli,Wind,29-Sep-2006
4215,COLOR WIND ENERGY LLP,0.25,Tirunelveli,Wind,29-Sep-2006
4216,"APOORVA STRUCTURALS.,",0.35,Tirunelveli,Wind,29-Sep-2006
4217,DEWAN MOHAIDEEN,0.35,Tirunelveli,Wind,29-Sep-2006
4218,"ORIENT IMPEX.,",0.60,Tirunelveli,Wind,29-Sep-2006
4219,Lotus Clean Power Venture Pvt Ltd,1.25,palladam,Wind,29-Sep-2006
