0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2910,M/s.N.R.G TEX,0.50,Tirunelveli,Wind,17-Aug-2005
2911,N.R.G.TEX,0.50,Tirunelveli,Wind,17-Aug-2005
2912,Jai Hind Wire Rodmills Ltd,0.23,Kanyakumari,Wind,18-Aug-2005
2913,GOMUKI SPINNING MILLS PVT LTD,0.75,Tirunelveli,Wind,19-Aug-2005
2914,"RAN INDIA STEELS (P) LTD.,",1.25,Tirunelveli,Wind,19-Aug-2005
2915,"GLOBAL POLY BAGS INDUSTRIES (P) LTD.,",1.25,Tirunelveli,Wind,19-Aug-2005
2916,V.Balu,0.23,palladam,Wind,19-Aug-2005
2917,P.R.Gold & Silver Craft,0.45,palladam,Wind,19-Aug-2005
2918,D.Nandakumar,0.23,palladam,Wind,19-Aug-2005
2919,Vinayagar Spinning Mills,0.68,palladam,Wind,19-Aug-2005
