0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9590,ITC LIMITED,2.10,Tirunelveli,Wind,30-Jun-2018
9591,JAICHANDER WIND FARMS PVT. LTD,2.00,Tuticorin,Wind,30-Jun-2018
9592,Watsun Infrabuild Private Limited,2.00,palladam,Wind,30-Jun-2018
9593,Watsun Infrabuild Private Limited,2.00,palladam,Wind,30-Jun-2018
9594,Watsun Infrabuild Private Limited,2.00,palladam,Wind,5-Jul-2018
9595,Watsun Infrabuild Private Limited,2.00,palladam,Wind,7-Jul-2018
9596,Watsun Infrabuild Private Limited,2.00,palladam,Wind,7-Jul-2018
9597,Watsun Infrabuild Private Limited,2.00,palladam,Wind,7-Jul-2018
9598,Watsun Infrabuild Private Limited,2.00,palladam,Wind,7-Jul-2018
9599,Watsun Infrabuild Private Limited,2.00,palladam,Wind,7-Jul-2018
