0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
404,Trupati Microtech Pvt.Ltd.,0.60,Suzlon,Wind,Barmer,30-Sep-2009
405,Venkteshwara Wires Pvt.Ltd.,0.60,Suzlon,Wind,Barmer,30-Sep-2009
406,Delhi tradingCorporation,0.60,Suzlon,Wind,Barmer,30-Sep-2009
407,Agarwal Packaging P. Ltd,0.80,Enercon,Wind,Jaisalmer,30-Sep-2009
408,Kshetrapal Enterprises,0.80,Enercon,Wind,Jaisalmer,29-Sep-2009
409,Sahyadri Industries Ltd.,3.20,Enercon,Wind,Jaisalmer,30-Sep-2009
410,Texonic Instruments,0.80,Enercon,Wind,Jaisalmer,29-Sep-2009
411,Purushottam Lohia,0.80,Enercon,Wind,Jaisalmer,30-Sep-2009
412,Suttati Enterprises Ltd.,0.80,Enercon,Wind,Jaisalmer,29-Sep-2009
413,Jsons Foundry Pvt. Ltd.,0.80,Enercon,Wind,Jaisalmer,29-Sep-2009
414,Agro Solvent ProductsPvt. Ltd.,3.20,Enercon,Wind,Jaisalmer,29-Sep-2009
415,Manjeet Cotton Pvt. Ltd.,1.60,Enercon,Wind,Jaisalmer,29-Sep-2009
416,Consolidated EnergyConsultants Ltd.,0.80,Enercon,Wind,Jaisalmer,29-Sep-2009
417,Param Capital ResearchPvt. Ltd.,2.40,Enercon,Wind,Jaisalmer,29-Sep-2009
418,Prachar Energy (A unit ofCommunicatio,1.60,Enercon,Wind,Jaisalmer,30-Sep-2009
