0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
70,SAV CRUSHERS,0.25,Tirunelveli,Wind,26-Mar-1994
71,SURYA BLUE METAL,0.50,Tirunelveli,Wind,26-Mar-1994
72,"TAMILNADU NEWSPRINT & PAPERS LTD.,",4.00,Tirunelveli,Wind,26-Mar-1994
73,Sri jayavillas Subbaraj.Spinning Mills ltd,0.45,Kanyakumari,Wind,28-Mar-1994
74,SRI KARPAHAMBAL MILLS LTD.,0.25,Tuticorin,Wind,29-Mar-1994
75,Ucal Fuel Systems Ltd,0.45,Kanyakumari,Wind,30-Mar-1994
76,Ramco Windfarms Limited,2.00,Kanyakumari,Wind,30-Mar-1994
77,RAJAPALAYAM MILLS LIMITED,0.50,Kanyakumari,Wind,30-Mar-1994
78,RAJAPALAYAM MILLS LIMITED,0.50,Kanyakumari,Wind,30-Mar-1994
79,S.A.S ENTERPRISES,0.68,COIMBATORE(SOUTH),Wind,30-Mar-1994
