0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7540,Sri Matha Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7541,Sri Maruti Renewable (India) P Ltd,0.23,Udumalpet,Wind,31-Mar-2011
7542,Sri Valliarasii Yarns (P) Ltd,0.60,Udumalpet,Wind,31-Mar-2011
7543,Sri Selvam Textiles,0.60,Udumalpet,Wind,31-Mar-2011
7544,SREE KANDIAMMAN INDUSTRIES,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7545,SREE KANDIAMMAN INDUSTRIES,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7546,SATHYA JEWELLERY,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7547,M.K SUNDARAM,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7548,VBC Jewellers,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7549,VBC Jewellers,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
