0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
839,Rajasthan Gum Pvt. Ltd.,2.10,Suzlon,Wind,Jaisalmer,13-Dec-2012
840,Ramawat ConstructionPvt. Ltd,1.25,Suzlon,Wind,Jodhpur,13-Dec-2012
841,Rajasthan Gum Pvt. Ltd.,2.10,Suzlon,Wind,Jaisalmer,24-Dec-2012
842,CLP Wind Farms (India)Pvt. Ltd.,17.60,Enercon,Wind,Jaisalmer,2-Dec-2012
843,Rajasthan Gum Pvt. Ltd.,1.50,Suzlon,Wind,Jodhpur,2-Jan-2013
844,India Power CorporationLimited,8.00,Enercon,Wind,Jaisalmer,5-Jan-2013
845,Rajasthan Gum Pvt. Ltd.,2.10,Suzlon,Wind,Jaisalmer,24-Jan-2013
846,SRB Consultancy Pvt.Ltd.,2.10,Suzlon,Wind,Jaisalmer,20-Jan-2013
847,CLP Wind Farms (India)Pvt. Ltd.,20.00,Enercon,Wind,Jaisalmer,25-Jan-2013
848,Green Infra Wind EnergyAssets Ltd.,7.50,Regen,Wind,Pratapgath,27-Jan-2013
849,Surya Vidyut Limited,14.00,Inox,Wind,Jaisalmer,13-Jan-2013
850,Inox Renewables(Jaisalmer) Ltd.,36.00,Inox,Wind,Jaisalmer,21-Jan-2013
851,Rambagh Palace HotelPVt. Ltd.,2.10,Suzlon,Wind,Jaisalmer,8-Feb-2013
852,Maharaja Shree UmaidMills Ltd.,2.10,Suzlon,Wind,Jaisalmer,28-Feb-2013
853,Advance MeteringTechnology Ltd.,2.10,Suzlon,Wind,Jaisalmer,8-Feb-2013
