0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
G.N.Chandu (HUF),0.25,Wind,Gadag,Karnataka,31-Mar-2008,
Prasanna K Giriayapur,0.25,Wind,Gadag,Karnataka,31-Mar-2008,
Shree Krishna Minerals,0.50,Wind,Gadag,Karnataka,31-Mar-2008,
Shriram EPC Limited,1.35,Wind,Chitradurga,Karnataka,31-Mar-2008,
Fairdel Supplies (P) Ltd,3.25,Wind,Chitradurga,Karnataka,31-Mar-2008,
Savitha Chemicals,1.25,Wind,Hassan,Karnataka,31-Mar-2008,
Kuminex Minerals (P) Ltd,1.25,Wind,Hassan,Karnataka,31-Mar-2008,
Rita Inetrantional,1.50,Wind,Bellary,Karnataka,5-Apr-2008,
Savitha Chemicals,1.25,Wind,Hassan,Karnataka,29-Apr-2008,
Gangadhar Narasingdas Agarwal,4.50,Wind,Bellary,Karnataka,7-May-2008,
The Chennai Silks,1.25,Hassan,Karnataka,9-May-2008,,
