0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date of Commissioning
36,Bajaj Hindustan Ltd,25.00,Bio-mass,Lakhimpur Kheri,Uttar Pradesh,14-Jun-06
37,Bajaj Hindustan Ltd,28.00,Bio-mass,Shahjahanpur,Uttar Pradesh,14-Jun-06
38,Bajaj Hindustan Ltd,43.00,Bio-mass,Gonda,Uttar Pradesh,14-Jun-06
39,Bajaj Hindustan Ltd,32.00,Bio-mass,Muzaffarnagar,Uttar Pradesh,14-Jun-06
40,Bajaj Hindustan Ltd,25.00,Bio-mass,Pilibhit,Uttar Pradesh,14-Jun-06
41,Bajaj Hindustan Ltd,16.00,Bio-mass,Saharanpur,Uttar Pradesh,14-Jun-06
42,Bajaj Hindustan Ltd,28.00,Bio-mass,Meerut,Uttar Pradesh,14-Jun-06
43,Rana Sugars Ltd,27.40,Bio-mass,Rampur,Uttar Pradesh,3-Aug-06
44,Gularia Chini Mills,31.30,Bio-mass,Lakhimpur Kheri,Uttar Pradesh,17-Aug-06
45,Kumbhi Chini Mills Ltd,20.00,Bio-mass,Lakhimpur Kheri,Uttar Pradesh,28-Aug-06
46,Wave Industries Pvt Ltd,33.00,Bio-mass,JP Nagar,Uttar Pradesh,4-Jan-07
47,Triveni Engineering &Industries Ltd,13.00,Bio-mass,Rampur,Uttar Pradesh,19-Feb-07
