0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
"Encon Service Ltd., (NEG)",3.00,Wind,Chitradurga,Karnataka,30-Mar-2002,
Prabhat  Agri- Bitech Pvt. Ltd. (NEG),0.75,Wind,Chitradurga,Karnataka,31-Mar-2002,
"Enercon Windfarms (India) Ltd.,",4.20,Wind,Chitradurga,Karnataka,4-Jun-2002,
Savitha Chemicals Ltd.(NEG),0.75,Wind,Chitradurga,Karnataka,4-Jun-2002,
Karnakaka Power Corporation Ltd,1.15,Wind,Gadag,Karnataka,29-Jun-2002,
Ghodawat Pan Masal Productrs(India) Pvt. Ltd.,1.80,Wind,Chitradurga,Karnataka,5-Jul-2002,
Prime Labels (P) Limited,0.25,Wind,Chitradurga,Karnataka,7-Jul-2002,
Karnakaka Power Corporation Ltd,1.38,Wind,Gadag,Karnataka,8-Jul-2002,
Jindal Aluminium Ltd.-EIL,3.00,Wind,Chitradurga,Karnataka,27-Sep-2002,
"Mohite & Mohite (engineers &Contractor),",2.40,Wind,Chitradurga,Karnataka,27-Sep-2002,
Texmo Industries,1.80,Chitradurga,Karnataka,27-Sep-2002,,
