0,1,2,3,4,5,6
,SMALL HYDRO POWER PROJECT,,,,,
S.NO,NAME OF PLANT,INSTALLED CAPACITY(MW),TYPE,LOCATION,STATE,DATEO F COMMISIONING
1,Bhatsa HEP,15.00,SmallHydro,Mumbai,Maharashtra,28-09-91
2,Terwanmedhe HEP,0.20,SmallHydro,sindhudurg,Maharashtra,31-03-98
3,Surya HEP,6.00,SmallHydro,Thane,Maharashtra,01-01-99
4,Surya RBC,0.75,SmallHydro,Thane,Maharashtra,04-06-98
5,Radhanagari HEP,4.80,SmallHydro,Kolhpur,Maharashtra,.....
6,Bhatghar HEP,16.00,SmallHydro,pune,Maharashtra,02-08-77
7,Vir HEP,9.00,SmallHydro,pune,Maharashtra,20-02-75
8,Pawana HEP,10.00,SmallHydro,pune,Maharashtra,11-06-88
9,Khadakwasla,8.00,SmallHydro,pune,Maharashtra,31-03-91
10,Khadakwasla,8.00,SmallHydro,pune,Maharashtra,21-08-91
