0,1,2,3,4,5,6
List of commissined Solar projects in West bengal,,,,,,
S.No,Project Name,InstalledCapacity(MW),Type,Location,State,CommissionedDate
1,SIIPL,5.00,Solar,,WEST BENGAL,
2,MEJIA SOLAR PV POWER PLANT,10.00,Solar,,WEST BENGAL,
3,CHHARAH SOLAR PV POWER PLANT,10.00,Solar,,WEST BENGAL,
4,SALBONI SOLAR PV POWER PLANT,10.00,Solar,,WEST BENGAL,
5,PATNI SOLAR PV POWER PLANT,10.00,Solar,,WEST BENGAL,
6,TEESTA CANAL BANK SOLAR PVPROJECT,109.41,Solar,,WEST BENGAL,
7,"CANAL SOLAR POWER PLANT, TCFHPPS-II",10.00,Solar,,WEST BENGAL,
,Total,164.41,,,,
