0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3210,ARAVINDAR WIND MILLS (P) LTD,0.25,Tirunelveli,Wind,30-Sep-2005
3211,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,30-Sep-2005
3212,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,30-Sep-2005
3213,VISHNUVIMALYARS INDIA (P) LTD,0.25,Tirunelveli,Wind,30-Sep-2005
3214,ARAVINDAR WIND MILLS PVT.LTD,0.25,Tirunelveli,Wind,30-Sep-2005
3215,M/s.SRG APPARELS LIMITED,0.23,Tirunelveli,Wind,30-Sep-2005
3216,Tiruppur Vijialakshmi Spinning Mills India Pvt Lt,1.13,palladam,Wind,30-Sep-2005
3217,Saeyon Renewable Energy,0.25,palladam,Wind,30-Sep-2005
3218,Spictex Cotton Mills (P) Ltd,0.25,palladam,Wind,30-Sep-2005
3219,Siva Green Energy India P Ltd,0.80,palladam,Wind,30-Sep-2005
