0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
250,KARPAGAMMAL MILLS,0.25,Tuticorin,Wind,28-Mar-1995
251,Rajaguru Spinning Mills (P)Ltd,0.25,Udumalpet,Wind,28-Mar-1995
252,Rajaguru Spinning Mills (P)Ltd,0.25,Udumalpet,Wind,28-Mar-1995
253,GANESA TEXTILES MILLS,0.23,palladam,Wind,28-Mar-1995
254,RSM AUTOKAST LTD,0.25,palladam,Wind,28-Mar-1995
255,"SRI KALISWARI FIRE WORKS (P) LTD.,",0.25,Tirunelveli,Wind,29-Mar-1995
256,"SRI KALISWARI FIRE WORKS (P) LTD.,",0.25,Tirunelveli,Wind,29-Mar-1995
257,"SRI KALISWARI FIRE WORKS (P) LTD.,",0.25,Tirunelveli,Wind,29-Mar-1995
258,"SILVER SPRING SPINNERS INDIA (P) LTD.,",0.25,Tirunelveli,Wind,29-Mar-1995
259,"S.P. SPINNING MILLS (P) LTD.,",0.75,Tirunelveli,Wind,29-Mar-1995
