0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
260,"EAGLE PRESS (P) LTD.,",0.50,Tirunelveli,Wind,29-Mar-1995
261S,NDARAM NON-CONVENTIONAL ENERGY SYSTE,0.50,Tirunelveli,Wind,29-Mar-1995
262,"SIVARAJ SPINNING MILLS (P) LTD.,",0.23,Tirunelveli,Wind,29-Mar-1995
263,"SIVARAJ SPINNING MILLS (P) LTD.,",0.23,Tirunelveli,Wind,29-Mar-1995
264,"SIVARAJ SPINNING MILLS (P) LTD.,",0.23,Tirunelveli,Wind,29-Mar-1995
265,"PRAKASH VIDYUT LTD.,",0.23,Tirunelveli,Wind,29-Mar-1995
266,PREMIER INSTRUMENTS & CONTROLS LTD,0.68,palladam,Wind,29-Mar-1995
267,PREMIER INSTRUMENTS& CONTROLS LTD/II,0.23,palladam,Wind,29-Mar-1995
268,ABT LIMITED,0.50,Tirunelveli,Wind,29-Mar-1995
269,ABT LIMITED,0.25,Tirunelveli,Wind,29-Mar-1995
