0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5840,"GREEN INFRA WIND FARMS LTD.,",1.50,Tirunelveli,Wind,22-Jun-2009
5841,"GREEN INFRA WIND FARMS LTD.,",1.50,Tirunelveli,Wind,22-Jun-2009
5842,"GREEN INFRA WIND FARMS LTD.,",1.50,Tirunelveli,Wind,22-Jun-2009
5843,"GREEN INFRA WIND FARMS LTD.,",1.50,Tirunelveli,Wind,22-Jun-2009
5844,"GREEN INFRA WIND FARMS LTD.,",1.50,Tirunelveli,Wind,22-Jun-2009
5845,"GREEN INFRA WIND FARMS LTD.,",1.50,Tirunelveli,Wind,22-Jun-2009
5846,Dollar Energy Pvt Ltd,1.65,Udumalpet,Wind,23-Jun-2009
5847,"GREEN INFRA WIND FARMS LTD.,",1.50,Tirunelveli,Wind,25-Jun-2009
5848,"A.A.A.PIVOTAL ENTERPRISES PVT LTD.,",1.50,Tirunelveli,Wind,25-Jun-2009
5849,"A.A.A.PIVOTAL ENTERPRISES PVT LTD.,",0.75,Tirunelveli,Wind,27-Jun-2009
