0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1840,"MEHALA CARONA TEXTILES (P) LTD.,",0.50,Tirunelveli,Wind,28-Aug-2004
1841,Coimbatore Kalpana Tex Mill Ltd,0.50,Udumalpet,Wind,30-Aug-2004
1842,sg & Sons Charities Metellurgy &Foundry Divisi,n0.50,Udumalpet,Wind,30-Aug-2004
184P3s,& Sons Charities Metallurgy And Foundry Divisi,n0.50,Udumalpet,Wind,30-Aug-2004
1844,Siva Subramania Textiles,0.50,Udumalpet,Wind,30-Aug-2004
1845,Vellingiri Andavar Textiles (P) Ltd,0.50,Udumalpet,Wind,30-Aug-2004
1846,SREE JAGATHGURU TEXTILES MILLS (P) LTD.,1.25,Tirunelveli,Wind,1-Sep-2004
1847,"M.P.M.TEXTILES (P) LTD.,",1.25,Tirunelveli,Wind,1-Sep-2004
1848,Sakthi Murugan Agro Foods Ltd,0.32,Udumalpet,Wind,2-Sep-2004
1849,Kksk Green Power Associates (P) Ltd,0.45,Udumalpet,Wind,2-Sep-2004
