0,1,2,3,4,5,6
S.No,Project Name,InstalledCapacity(MW),Type,Location,State,CommissioningDate
119,FREEWINGS POWER & INFRA LTD,2.55,Solar,,Madhya Pradesh,
120,DESIGNCO MANUFACTURER & EXPORTER-1,5.00,Solar,,Madhya Pradesh,
121,SHIV-VANI URJA LTD MUMBAI,2.00,Solar,,Madhya Pradesh,
123,ADORA ENERGY PVT LTD,2.00,Solar,,Madhya Pradesh,
124,J. S. R. DEVLOPERS PVT LTD INDORE,1.25,Solar,,Madhya Pradesh,
125,UJAAS ENERGY LTD 2 MW,2.00,Solar,,Madhya Pradesh,
126,GUPTA SONS BHOPAL,0.50,Solar,,Madhya Pradesh,
127,STAR DELTA TRANSFORMERS LTD,0.50,Solar,,Madhya Pradesh,
128,DEEPAK SPINNERS LTD,1.00,Solar,,Madhya Pradesh,
129,SABOO INDUSTRIES,0.50,Solar,,Madhya Pradesh,
130,SABOO SODIUM CHLORO LTD,1.00,Solar,,Madhya Pradesh,
131,AGRAWAL JEWELLERS 0.5 MW,0.50,Solar,,Madhya Pradesh,
132,TUHINA ENTERPRISES,1.00,Solar,,Madhya Pradesh,
133,KRBL LTD (GAUTAM BUDHA NAGAR UP),2.50,Solar,,Madhya Pradesh,
134,GUPTA SONS-II BHOPAL,1.25,Solar,,Madhya Pradesh,
135,FRIENDS SALT WORKS  2.5 MW (Kutch),2.50,Solar,,Madhya Pradesh,
136,GAUTAM FREIGHT PVT LTD 1.25 MW,1.25,Solar,,Madhya Pradesh,
137,R SQUARE SHRI SAI BABA HOSPITALITY PVTLTD,0.50,Solar,,Madhya Pradesh,
138,SHAH FOILS LTD,4.00,Solar,,Madhya Pradesh,
