0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6680,"OPULENT VENTURES (P) LTD.,",0.23,Tirunelveli,Wind,22-Jun-2010
6681,Selvam Agencies,0.23,palladam,Wind,22-Jun-2010
6682,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6683,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6684,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6685,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6686,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6687,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6688,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
6689,M/s.CLP Wind Farms (Theni - Project-II) Pvt.Ltd,1.65,Theni,Wind,25-Jun-2010
