0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3220,Impact Fashions,0.23,palladam,Wind,30-Sep-2005
3221,Sri Mahalakshmi Dairy,0.33,palladam,Wind,30-Sep-2005
3222,Sri Mahalakshmi Diary,0.33,palladam,Wind,30-Sep-2005
3223,Fab Colours,0.23,palladam,Wind,30-Sep-2005
3224,Fab Colours,0.23,palladam,Wind,30-Sep-2005
3225,wami Palani Andavar Spinning Mills India Pvt Lt,0.23,palladam,Wind,30-Sep-2005
3226,GANESA TEXTILES MILLS,0.25,palladam,Wind,30-Sep-2005
3227,Winsolar Energy,0.25,Kanyakumari,Wind,1-Oct-2005
3228,N.MAHALINGAM AND COMPANY,0.25,Tirunelveli,Wind,1-Oct-2005
3229,Malhar Traders Pvt Ltd,0.33,palladam,Wind,3-Oct-2005
