0,1,2,3,4,5,6
List of commissined Small Hydro power projects in Kerala,,,,,,
S.No,Location,InstalledCapacity(MW),Type,Name,State,CommissionedDate
1,NES,25.00,Small Hydro,,Kerala,
2,PLBE,16.00,Small Hydro,,Kerala,
3,Kallada,15.00,Small Hydro,,Kerala,
4,Peppara,3.00,Small Hydro,,Kerala,
5,Madupetty,2.00,Small Hydro,,Kerala,
6,Malampuzha,2.50,Small Hydro,,Kerala,
7,Chembukadavu stage I & II,6.45,Small Hydro,,Kerala,
8,Urumi stage I & II,6.15,Small Hydro,,Kerala,
9,Malankara,10.50,Small Hydro,,Kerala,
10,Lower Meenmutty,3.50,Small Hydro,,Kerala,
11,Kuttiady tail race,3.75,Small Hydro,,Kerala,
12,Poozhithode,4.80,Small Hydro,,Kerala,
13,Ranni-Perunad,4.00,Small Hydro,,Kerala,
14,Peechi,1.25,Small Hydro,,Kerala,
15,Vilangad,7.50,Small Hydro,,Kerala,
16,Chimmini,2.50,Small Hydro,,Kerala,
